DATE,ME,AVG,TIME,RELATIVE SCORE,CO2,TEMP
07/02/21,209,180,01:22:00 PM,116.111111111111,1061,73
07/02/21,382,316,01:25:00 PM,120.886075949367,1065,73
07/02/21,256,247,01:29:00 PM,103.643724696356,1073,73
07/02/21,315,380,01:32:00 PM,82.8947368421053,1079,73
07/02/21,231,223,01:51:00 PM,103.587443946188,1128,73
07/02/21,228,249,01:54:00 PM,91.566265060241,1128,73
07/02/21,348,310,02:04:00 PM,112.258064516129,1148,73
07/02/21,247,248,09:23:00 PM,99.5967741935484,433,74
07/02/21,218,242,09:27:00 PM,90.0826446280992,448,73
07/02/21,213,206,02:52:00 AM,103.398058252427,778,70
07/02/21,194,159,02:55:00 AM,122.012578616352,777,70
07/02/21,116,127,02:59:00 AM,91.3385826771654,781,70
07/02/21,214,189,03:18:00 AM,113.227513227513,818,70
07/02/21,291,325,03:22:00 AM,89.5384615384615,825,70
07/02/21,357,221,03:35:00 AM,161.538461538462,840,70
07/02/21,311,290,03:39:00 AM,107.241379310345,845,70
07/02/21,246,275,03:53:00 AM,89.4545454545455,859,70
07/03/21,297,390,01:26:00 PM,76.1538461538462,1110,73
07/03/21,205,221,01:31:00 PM,92.7601809954751,1140,73
07/03/21,273,214,01:34:00 PM,127.570093457944,1147,73
07/03/21,281,398,08:54:00 PM,70.6030150753769,545,74
07/03/21,276,339,08:58:00 PM,81.4159292035398,550,74
07/03/21,171,201,09:09:00 PM,85.0746268656716,538,71
07/03/21,169,128,09:27:00 PM,132.03125,516,70
07/03/21,206,234,09:31:00 PM,88.034188034188,513,70
07/03/21,209,217,11:28:00 PM,96.3133640552995,654,70
07/03/21,129,141,12:17:00 AM,91.4893617021277,796,71
07/03/21,192,197,01:36:00 AM,97.4619289340102,940,71
07/03/21,235,194,01:41:00 AM,121.134020618557,934,71
07/04/21,217,199,11:37:00 AM,109.045226130653,1276,70
07/04/21,157,231,11:41:00 AM,67.965367965368,1288,70
07/04/21,243,168,01:22:00 PM,144.642857142857,860,72
07/04/21,278,261,01:26:00 PM,106.513409961686,893,72
07/04/21,203,168,01:29:00 PM,120.833333333333,908,72
07/04/21,154,163,01:40:00 PM,94.478527607362,943,72
07/04/21,222,290,04:58:00 PM,76.551724137931,700,74
07/04/21,296,370,05:45:00 PM,80,634,75
07/04/21,254,202,11:58:00 PM,125.742574257426,668,72
07/04/21,311,317,12:03:00 AM,98.1072555205047,694,72
07/05/21,260,225,07:48:00 AM,115.555555555556,966,68
07/05/21,228,207,07:51:00 AM,110.144927536232,974,69
07/05/21,170,163,07:55:00 AM,104.294478527607,986,69
07/05/21,209,195,07:58:00 AM,107.179487179487,991,68
07/05/21,223,198,08:19:00 AM,112.626262626263,1042,69
07/05/21,218,246,08:22:00 AM,88.6178861788618,1047,69
07/05/21,193,223,03:58:00 PM,86.5470852017937,1473,76
07/05/21,142,176,11:46:00 PM,80.6818181818182,725,71
07/05/21,269,304,11:59:00 PM,88.4868421052632,708,71
07/06/21,306,214,10:16:00 AM,142.990654205607,1014,69
07/06/21,242,285,10:50:00 AM,84.9122807017544,1016,69
07/06/21,399,340,10:54:00 AM,117.352941176471,1013,69
07/06/21,275,263,10:58:00 AM,104.562737642586,1015,69
07/06/21,272,240,11:17:00 AM,113.333333333333,1020,70
07/06/21,314,235,11:55:00 AM,133.617021276596,895,70
07/06/21,189,208,12:37:00 PM,90.8653846153846,966,71
07/06/21,193,212,01:27:00 PM,91.0377358490566,1041,71
07/06/21,231,215,02:39:00 PM,107.441860465116,1140,73
07/06/21,203,160,03:10:00 PM,126.875,1016,74
07/06/21,116,110,03:14:00 PM,105.454545454545,1009,74
07/06/21,197,237,03:18:00 PM,83.1223628691983,1014,74
07/06/21,216,202,03:54:00 PM,106.930693069307,1068,75
07/06/21,144,180,06:26:00 PM,80,1938,81
07/06/21,195,155,09:56:00 PM,125.806451612903,784,73
07/06/21,372,329,10:00:00 PM,113.06990881459,795,73
07/06/21,234,203,11:31:00 PM,115.270935960591,690,73
07/06/21,199,235,11:35:00 PM,84.6808510638298,726,73
07/06/21,318,256,11:50:00 PM,124.21875,779,73
07/07/21,227,232,11:58:00 AM,97.8448275862069,704,70
07/07/21,253,274,03:11:00 PM,92.3357664233577,1012,73
07/07/21,244,267,04:10:00 PM,91.3857677902622,1085,75
07/08/21,181,189,11:35:00 AM,95.7671957671958,1070,70
07/08/21,183,202,11:39:00 AM,90.5940594059406,1077,70
07/08/21,172,169,11:46:00 AM,101.775147928994,1079,71
07/08/21,234,207,12:29:00 PM,113.04347826087,986,72
07/08/21,254,238,12:32:00 PM,106.72268907563,981,72
07/08/21,216,135,12:37:00 PM,160,971,72
07/08/21,283,287,12:52:00 PM,98.6062717770035,1002,72
07/08/21,241,282,07:38:00 PM,85.4609929078014,1052,78
07/08/21,151,114,07:42:00 PM,132.456140350877,1027,78
07/08/21,212,260,07:47:00 PM,81.5384615384615,1004,78
07/08/21,341,367,08:35:00 PM,92.9155313351499,888,75
07/08/21,185,172,11:51:00 PM,107.558139534884,747,71
07/08/21,200,224,11:54:00 PM,89.2857142857143,734,71
07/08/21,200,171,12:01:00 AM,116.959064327485,694,69
07/09/21,256,304,11:09:00 PM,84.2105263157895,511,73
07/09/21,202,183,11:14:00 PM,110.382513661202,517,72
07/10/21,165,190,12:20:00 PM,86.8421052631579,1043,71
07/10/21,157,136,12:31:00 PM,115.441176470588,1050,72
07/10/21,207,220,05:23:00 PM,94.0909090909091,1228,80
07/10/21,230,187,05:43:00 PM,122.994652406417,959,80
07/10/21,133,148,06:15:00 PM,89.8648648648649,674,79
07/10/21,323,326,11:54:00 PM,99.079754601227,677,72
07/10/21,342,306,12:02:00 AM,111.764705882353,721,72
07/10/21,301,288,12:05:00 AM,104.513888888889,710,72
07/10/21,236,219,01:08:00 PM,107.762557077626,830,72
07/11/21,165,194,12:58:00 PM,85.0515463917526,1099,71
07/11/21,198,228,01:02:00 PM,86.8421052631579,1177,71
07/11/21,206,169,01:05:00 PM,121.89349112426,1192,71
07/11/21,228,194,01:09:00 PM,117.525773195876,1142,71
07/11/21,189,141,03:14:00 PM,134.042553191489,1182,75
07/11/21,168,163,03:18:00 PM,103.067484662577,1067,74
07/11/21,294,224,03:22:00 PM,131.25,1012,73
07/11/21,146,141,08:44:00 PM,103.54609929078,691,72
07/11/21,266,271,12:06:00 AM,98.1549815498155,1220,71
07/11/21,158,180,12:09:00 AM,87.7777777777778,1224,71
07/12/21,217,240,12:23:00 PM,90.4166666666667,534,69
07/12/21,137,134,04:44:00 PM,102.238805970149,983,75
07/12/21,271,253,04:48:00 PM,107.114624505929,977,75
07/12/21,153,172,05:55:00 PM,88.953488372093,866,78
07/12/21,284,278,01:30:00 AM,102.158273381295,459,70
07/13/21,154,180,10:10:00 AM,85.5555555555556,553,67
07/13/21,234,203,12:08:00 PM,115.270935960591,770,69
07/13/21,146,192,04:30:00 PM,76.0416666666667,1119,74
07/13/21,87,158,04:33:00 PM,55.0632911392405,1126,75
07/13/21,324,260,12:12:00 AM,124.615384615385,758,71
07/13/21,176,138,12:15:00 AM,127.536231884058,763,71
07/13/21,208,250,12:48:00 AM,83.2,794,71
07/13/21,173,182,11:31:00 PM,95.0549450549451,791,71
07/13/21,264,308,11:34:00 PM,85.7142857142857,792,71
07/13/21,240,299,12:16:00 AM,80.2675585284281,873,71
07/16/21,192,284,10:45:00 AM,67.6056338028169,1060,68
07/16/21,188,171,12:25:00 AM,109.941520467836,637,69
07/16/21,323,320,12:32:00 AM,100.9375,633,69
07/16/21,312,242,12:36:00 AM,128.925619834711,647,69
07/16/21,261,266,12:39:00 AM,98.1203007518797,650,69
07/16/21,316,295,12:43:00 AM,107.118644067797,661,69
07/16/21,263,235,12:47:00 AM,111.914893617021,666,69
07/16/21,348,364,12:51:00 AM,95.6043956043956,678,69
07/16/21,294,241,12:54:00 AM,121.991701244813,673,69
07/16/21,193,157,12:58:00 AM,122.929936305732,680,69
07/16/21,231,209,01:01:00 AM,110.526315789474,693,69
07/17/21,286,270,11:13:00 AM,105.925925925926,1229,69
07/17/21,144,122,11:17:00 AM,118.032786885246,1223,69
07/17/21,206,188,11:20:00 AM,109.574468085106,1227,69
07/17/21,180,167,12:47:00 PM,107.784431137725,1042,71
07/17/21,261,285,12:56:00 PM,91.5789473684211,1047,71
07/17/21,193,178,01:00:00 PM,108.426966292135,1061,71
07/17/21,165,302,01:08:00 PM,54.635761589404,1079,72
07/17/21,173,178,01:12:00 PM,97.1910112359551,1098,72
07/17/21,132,131,12:13:00 AM,100.763358778626,875,70
07/17/21,234,191,12:17:00 AM,122.513089005236,874,70
07/17/21,375,299,12:22:00 AM,125.418060200669,866,70
07/17/21,241,209,12:26:00 AM,115.311004784689,874,70
07/17/21,148,156,12:30:00 AM,94.8717948717949,886,70
07/17/21,257,199,12:33:00 AM,129.145728643216,892,70
07/17/21,329,261,01:42:00 AM,126.053639846743,1013,70
07/17/21,224,257,01:46:00 AM,87.15953307393,1015,70
07/17/21,113,156,01:49:00 AM,72.4358974358974,1017,70
07/17/21,188,144,01:55:00 AM,130.555555555556,1023,69
07/17/21,248,180,01:58:00 AM,137.777777777778,1030,69
07/17/21,117,134,02:02:00 AM,87.3134328358209,1030,69
07/18/21,208,336,12:37:00 PM,61.9047619047619,1367,70
07/18/21,219,232,04:34:00 PM,94.3965517241379,1581,77
07/18/21,275,264,04:36:00 PM,104.166666666667,1583,77
07/18/21,241,249,04:39:00 PM,96.7871485943775,1575,77
07/21/21,185,202,11:00:00 AM,91.5841584158416,898,69
07/21/21,241,208,11:21:00 AM,115.865384615385,898,69
07/21/21,146,164,11:26:00 AM,89.0243902439024,898,69
07/21/21,222,208,11:29:00 AM,106.730769230769,898,69
07/21/21,247,242,08:04:00 PM,102.066115702479,586,77
07/21/21,171,161,01:46:00 AM,106.211180124224,740,70
07/21/21,231,182,01:52:00 AM,126.923076923077,751,70
07/21/21,292,313,01:56:00 AM,93.2907348242811,760,70
07/21/21,262,270,02:00:00 AM,97.037037037037,767,70
07/22/21,266,266,02:30:00 PM,100,766,74
07/22/21,170,145,02:51:00 PM,117.241379310345,782,74
07/22/21,237,239,02:56:00 PM,99.163179916318,821,74
07/23/21,259,261,11:15:00 AM,99.2337164750958,1044,67
07/24/21,279,265,10:20:00 AM,105.283018867925,921,68
07/24/21,168,137,10:24:00 AM,122.627737226277,941,68
07/24/21,188,168,10:28:00 AM,111.904761904762,960,68
07/24/21,310,240,10:32:00 AM,129.166666666667,975,68
07/24/21,210,168,12:40:00 AM,125,972,70
07/24/21,246,232,12:44:00 AM,106.034482758621,954,70
07/24/21,343,362,12:48:00 AM,94.7513812154696,953,70
07/25/21,252,266,11:43:00 AM,94.7368421052632,939,70
07/25/21,220,250,11:47:00 AM,88,950,70
07/25/21,253,269,04:10:00 PM,94.0520446096654,541,73
07/25/21,228,206,09:35:00 PM,110.679611650485,587,69
07/25/21,315,238,09:39:00 PM,132.352941176471,578,68
07/25/21,205,213,09:43:00 PM,96.2441314553991,567,69
07/25/21,201,200,10:43:00 PM,100.5,552,69
07/25/21,364,352,11:12:00 PM,103.409090909091,631,70
07/25/21,150,115,07:03:00 AM,130.434782608696,1305,69
07/25/21,272,253,07:06:00 AM,107.509881422925,1304,69
07/25/21,250,208,07:10:00 AM,120.192307692308,1302,69
07/25/21,276,316,02:11:00 AM,87.3417721518987,1098,70
07/28/21,216,277,10:42:00 AM,77.9783393501805,1236,71
08/02/21,378,351,11:43:00 PM,107.692307692308,1231,74
08/02/21,254,293,11:47:00 PM,86.6894197952218,1251,74
08/02/21,315,305,11:51:00 PM,103.27868852459,1267,74
08/02/21,164,161,11:54:00 PM,101.863354037267,1284,74
08/06/21,204,213,08:46:00 PM,95.7746478873239,943,76
08/06/21,182,253,09:33:00 PM,71.9367588932806,1084,76
08/09/21,247,173,12:54:00 PM,142.774566473988,1198,73
08/09/21,246,227,12:58:00 PM,108.370044052863,1210,73
08/09/21,188,151,01:01:00 PM,124.503311258278,1217,73
08/09/21,237,180,01:05:00 PM,131.666666666667,1218,73
